Sensitive Activities,Background Size,Confidence Privacy
"('Release E', 'Admission IC')",4,26.970495329116844
"('Release E', 'LacticAcid')",1,79.28077287610598
"('Release E', 'LacticAcid')",2,67.8130285595417
"('Release E', 'LacticAcid')",3,45.869647206559016
"('Release E', 'LacticAcid')",4,28.32459661161335
"('Release E', 'ER Registration')",1,79.27851732714251
"('Release E', 'ER Registration')",2,56.66079465243392
"('Release E', 'ER Registration')",3,31.940733004626072
"('Release E', 'ER Registration')",4,16.911301095189852
"('Release E', 'Release B')",1,79.39025849628608
"('Release E', 'Release B')",2,65.44980856597503
"('Release E', 'Release B')",3,41.75126884758687
"('Release E', 'Release B')",4,24.047630094092764
"('Release E', 'Admission NC')",1,7.295677539995886
"('Release E', 'Admission NC')",2,5.5623326891325435
"('Release E', 'Admission NC')",3,3.6575170924971685
"('Release E', 'Admission NC')",4,2.47909805986409
"('Release E', 'IV Antibiotics')",1,79.282688724598
"('Release E', 'IV Antibiotics')",2,67.83001652779463
"('Release E', 'IV Antibiotics')",3,45.896927472093694
"('Release E', 'IV Antibiotics')",4,28.355002768103194
"('Release E', 'Release A')",1,79.28120870047006
"('Release E', 'Release A')",2,65.97088629790768
"('Release E', 'Release A')",3,42.73226069304543
"('Release E', 'Release A')",4,25.091423667684083
"('Leucocytes', 'ER Sepsis Triage')",1,0.0002489462854164317
"('Leucocytes', 'ER Sepsis Triage')",2,0.00016524143914556773
"('Leucocytes', 'ER Sepsis Triage')",3,9.664463903083628e-05
"('Leucocytes', 'ER Sepsis Triage')",4,5.857142949346846e-05
"('Leucocytes', 'Return ER')",1,0.08612458828610062
"('Leucocytes', 'Return ER')",2,0.09010104200828804
"('Leucocytes', 'Return ER')",3,0.07913963064848543
"('Leucocytes', 'Return ER')",4,0.06579362413214189
"('Leucocytes', 'IV Liquid')",1,0.007160467640133934
"('Leucocytes', 'IV Liquid')",2,0.006668173756082735
"('Leucocytes', 'IV Liquid')",3,0.005151388923250566
"('Leucocytes', 'IV Liquid')",4,0.0037615561450279208
"('Leucocytes', 'Release C')",1,5.89163178502434
"('Leucocytes', 'Release C')",2,5.400420546728874
"('Leucocytes', 'Release C')",3,4.06426318521376
"('Leucocytes', 'Release C')",4,2.873375007548196
"('Leucocytes', 'ER Triage')",1,0.0002489462854164317
"('Leucocytes', 'ER Triage')",2,0.0001651182534630069
"('Leucocytes', 'ER Triage')",3,9.654520503398616e-05
"('Leucocytes', 'ER Triage')",4,5.851063888977851e-05
"('Leucocytes', 'CRP')",1,0.0002016420070812685
"('Leucocytes', 'CRP')",2,0.0001573592261249425
"('Leucocytes', 'CRP')",3,0.00010348733982391718
"('Leucocytes', 'CRP')",4,6.668996746480367e-05
"('Leucocytes', 'Release D')",1,6.889471785233748
"('Leucocytes', 'Release D')",2,6.461795194531266
"('Leucocytes', 'Release D')",3,4.983073647845592
"('Leucocytes', 'Release D')",4,3.6069972839199806
"('Leucocytes', 'Admission IC')",1,0.38321427917334716
"('Leucocytes', 'Admission IC')",2,0.38846262177219826
"('Leucocytes', 'Admission IC')",3,0.33174989243183284
"('Leucocytes', 'Admission IC')",4,0.26905071983914913
"('Leucocytes', 'LacticAcid')",1,0.0027817161537738075
"('Leucocytes', 'LacticAcid')",2,0.0024863191615770567
"('Leucocytes', 'LacticAcid')",3,0.0018473407741988626
"('Leucocytes', 'LacticAcid')",4,0.0013050137433109517
"('Leucocytes', 'ER Registration')",1,0.0002489462854164317
"('Leucocytes', 'ER Registration')",2,0.0001651182534630069
"('Leucocytes', 'ER Registration')",3,9.654520503398616e-05
"('Leucocytes', 'ER Registration')",4,5.851063888977851e-05
"('Leucocytes', 'Release B')",1,0.4049645916689233
"('Leucocytes', 'Release B')",2,0.3238166107072968
"('Leucocytes', 'Release B')",3,0.20645608528225864
"('Leucocytes', 'Release B')",4,0.12233452549542247
"('Leucocytes', 'Admission NC')",1,0.003753960215526268
"('Leucocytes', 'Admission NC')",2,0.0034937533729800224
"('Leucocytes', 'Admission NC')",3,0.002733557363472853
"('Leucocytes', 'Admission NC')",4,0.0020439424507571525
"('Leucocytes', 'IV Antibiotics')",1,0.004852839399120774
"('Leucocytes', 'IV Antibiotics')",2,0.004459200248264488
"('Leucocytes', 'IV Antibiotics')",3,0.0033988588627338594
"('Leucocytes', 'IV Antibiotics')",4,0.0024516567405342042
"('Leucocytes', 'Release A')",1,0.008541274057630166
"('Leucocytes', 'Release A')",2,0.007837295648291996
"('Leucocytes', 'Release A')",3,0.005925322191320452
"('Leucocytes', 'Release A')",4,0.004216501377980033
"('ER Sepsis Triage', 'Return ER')",1,0.08703449590264938
"('ER Sepsis Triage', 'Return ER')",2,0.09063839023543273
"('ER Sepsis Triage', 'Return ER')",3,0.0794560681918138
"('ER Sepsis Triage', 'Return ER')",4,0.0660126688257197
"('ER Sepsis Triage', 'IV Liquid')",1,0.0073293204761204515
"('ER Sepsis Triage', 'IV Liquid')",2,0.006746198318692011
"('ER Sepsis Triage', 'IV Liquid')",3,0.005179381977932726
"('ER Sepsis Triage', 'IV Liquid')",4,0.003771705555767956
"('ER Sepsis Triage', 'Release C')",1,6.044803058711269
"('ER Sepsis Triage', 'Release C')",2,5.470516740482998
"('ER Sepsis Triage', 'Release C')",3,4.088530559696093
"('ER Sepsis Triage', 'Release C')",4,2.8817518693890833
"('ER Sepsis Triage', 'ER Triage')",1,4.17488294677473e-08
"('ER Sepsis Triage', 'ER Triage')",2,3.768011420388738e-08
"('ER Sepsis Triage', 'ER Triage')",3,2.8304437321830106e-08
"('ER Sepsis Triage', 'ER Triage')",4,2.020139679346226e-08
"('ER Sepsis Triage', 'CRP')",1,0.00029101285843376824
"('ER Sepsis Triage', 'CRP')",2,0.0001983931915825047
"('ER Sepsis Triage', 'CRP')",3,0.00011883279009299521
"('ER Sepsis Triage', 'CRP')",4,7.31327060361978e-05
"('ER Sepsis Triage', 'Release D')",1,7.055675043459564
"('ER Sepsis Triage', 'Release D')",2,6.537919300783292
"('ER Sepsis Triage', 'Release D')",3,5.009506491238848
"('ER Sepsis Triage', 'Release D')",4,3.6161474103326166
"('ER Sepsis Triage', 'Admission IC')",1,0.3911326568515164
"('ER Sepsis Triage', 'Admission IC')",2,0.39740539260911145
"('ER Sepsis Triage', 'Admission IC')",3,0.33971479622871253
"('ER Sepsis Triage', 'Admission IC')",4,0.2753472980794466
"('ER Sepsis Triage', 'LacticAcid')",1,0.0029112623547496524
"('ER Sepsis Triage', 'LacticAcid')",2,0.0025522028793787087
"('ER Sepsis Triage', 'LacticAcid')",3,0.0018760656438478805
"('ER Sepsis Triage', 'LacticAcid')",4,0.0013188857707080296
"('ER Sepsis Triage', 'ER Registration')",1,4.17488294677473e-08
"('ER Sepsis Triage', 'ER Registration')",2,3.768011420388738e-08
"('ER Sepsis Triage', 'ER Registration')",3,2.83044373218301e-08
"('ER Sepsis Triage', 'ER Registration')",4,2.0201396793462243e-08
"('ER Sepsis Triage', 'Release B')",1,0.4354798352675554
"('ER Sepsis Triage', 'Release B')",2,0.3372993051978614
"('ER Sepsis Triage', 'Release B')",3,0.21098910801755807
"('ER Sepsis Triage', 'Release B')",4,0.12390388725203838
"('ER Sepsis Triage', 'Admission NC')",1,0.003874249642615928
"('ER Sepsis Triage', 'Admission NC')",2,0.0035448020253433603
"('ER Sepsis Triage', 'Admission NC')",3,0.0027512733928709418
"('ER Sepsis Triage', 'Admission NC')",4,0.002051485068549693
"('ER Sepsis Triage', 'IV Antibiotics')",1,0.004994190040463831
"('ER Sepsis Triage', 'IV Antibiotics')",2,0.0045246457485353655
"('ER Sepsis Triage', 'IV Antibiotics')",3,0.0034224522443626615
"('ER Sepsis Triage', 'IV Antibiotics')",4,0.0024602859345905673
"('ER Sepsis Triage', 'Release A')",1,0.008704744461457043
"('ER Sepsis Triage', 'Release A')",2,0.007897746497347131
"('ER Sepsis Triage', 'Release A')",3,0.005943226098222692
"('ER Sepsis Triage', 'Release A')",4,0.004223976823113122
"('Return ER', 'IV Liquid')",1,0.08142795871874631
"('Return ER', 'IV Liquid')",2,0.09164394047077716
"('Return ER', 'IV Liquid')",3,0.08567827661734748
"('Return ER', 'IV Liquid')",4,0.07471896155005038
"('Return ER', 'Release C')",1,6.079135887742566
"('Return ER', 'Release C')",2,6.320809278990243
"('Return ER', 'Release C')",3,5.383178960730822
"('Return ER', 'Release C')",4,4.269956106473133
"('Return ER', 'ER Triage')",1,0.0870344959021022
"('Return ER', 'ER Triage')",2,0.09034556858147032
"('Return ER', 'ER Triage')",3,0.0790938717278197
"('Return ER', 'ER Triage')",4,0.06569731681743819
"('Return ER', 'CRP')",1,0.08585287193110658
"('Return ER', 'CRP')",2,0.08982262574975095
"('Return ER', 'CRP')",3,0.07892688770632472
"('Return ER', 'CRP')",4,0.0656520615367739
"('Return ER', 'Release D')",1,6.889784726663083
"('Return ER', 'Release D')",2,7.246078383024693
"('Return ER', 'Release D')",3,6.229596307411425
"('Return ER', 'Release D')",4,4.969782094829057
"('Return ER', 'Admission IC')",1,0.38006575868880166
"('Return ER', 'Admission IC')",2,0.42942339860747264
"('Return ER', 'Admission IC')",3,0.40764512288797794
"('Return ER', 'Admission IC')",4,0.3646289049869964
"('Return ER', 'LacticAcid')",1,0.07876400358390027
"('Return ER', 'LacticAcid')",2,0.08590642532431182
"('Return ER', 'LacticAcid')",3,0.07797320669904319
"('Return ER', 'LacticAcid')",4,0.06631269169607866
"('Return ER', 'ER Registration')",1,0.0870344959021022
"('Return ER', 'ER Registration')",2,0.09034556858147032
"('Return ER', 'ER Registration')",3,0.0790938717278197
"('Return ER', 'ER Registration')",4,0.06569731681743818
"('Return ER', 'Release B')",1,0.4705311906627185
"('Return ER', 'Release B')",2,0.445767959066079
"('Return ER', 'Release B')",3,0.3437206374621032
"('Return ER', 'Release B')",4,0.24741402735210322
"('Return ER', 'Admission NC')",1,0.05705266057142696
"('Return ER', 'Admission NC')",2,0.06232556804335471
"('Return ER', 'Admission NC')",3,0.05697717100391319
"('Return ER', 'Admission NC')",4,0.04902581144308373
"('Return ER', 'IV Antibiotics')",1,0.08016943495843057
"('Return ER', 'IV Antibiotics')",2,0.08880702697302627
"('Return ER', 'IV Antibiotics')",3,0.08160626838001438
"('Return ER', 'IV Antibiotics')",4,0.06994217902156702
"('Return ER', 'Release A')",1,0.05284615398587312
"('Return ER', 'Release A')",2,0.05595364887837311
"('Return ER', 'Release A')",3,0.04842313529977085
"('Return ER', 'Release A')",4,0.038798138862791876
"('IV Liquid', 'Release C')",1,5.600392712015443
"('IV Liquid', 'Release C')",2,5.553284795712939
"('IV Liquid', 'Release C')",3,4.448203917284548
"('IV Liquid', 'Release C')",4,3.2717657172374577
"('IV Liquid', 'ER Triage')",1,0.007329446210600424
"('IV Liquid', 'ER Triage')",2,0.006755115638160242
"('IV Liquid', 'ER Triage')",3,0.005189196778265162
"('IV Liquid', 'ER Triage')",4,0.0037796166736409936
"('IV Liquid', 'CRP')",1,0.007115206848901255
"('IV Liquid', 'CRP')",2,0.006632266161359868
"('IV Liquid', 'CRP')",3,0.005128167425974625
"('IV Liquid', 'CRP')",4,0.003747383767536945
"('IV Liquid', 'Release D')",1,6.665625341316108
"('IV Liquid', 'Release D')",2,6.816622900497304
"('IV Liquid', 'Release D')",3,5.6707241503595105
"('IV Liquid', 'Release D')",4,4.356389489230152
"('IV Liquid', 'Admission IC')",1,0.34355760117105155
"('IV Liquid', 'Admission IC')",2,0.3781697474901174
"('IV Liquid', 'Admission IC')",3,0.3486429629079261
"('IV Liquid', 'Admission IC')",4,0.3015626651596066
"('IV Liquid', 'LacticAcid')",1,0.005331923082954915
"('IV Liquid', 'LacticAcid')",2,0.005239482155323149
"('IV Liquid', 'LacticAcid')",3,0.004254577297017613
"('IV Liquid', 'LacticAcid')",4,0.003236390065604563
"('IV Liquid', 'ER Registration')",1,0.007329446210600424
"('IV Liquid', 'ER Registration')",2,0.0067551156381602424
"('IV Liquid', 'ER Registration')",3,0.0051891967782651625
"('IV Liquid', 'ER Registration')",4,0.003779616673640994
"('IV Liquid', 'Release B')",1,0.4219139339800962
"('IV Liquid', 'Release B')",2,0.3807099104795033
"('IV Liquid', 'Release B')",3,0.27493399229086435
"('IV Liquid', 'Release B')",4,0.18213188897366914
"('IV Liquid', 'Admission NC')",1,0.008422378565726184
"('IV Liquid', 'Admission NC')",2,0.008363398495411822
"('IV Liquid', 'Admission NC')",3,0.006835561646989137
"('IV Liquid', 'Admission NC')",4,0.005202062170675207
"('IV Liquid', 'IV Antibiotics')",1,0.003341449454346407
"('IV Liquid', 'IV Antibiotics')",2,0.0032787284381159644
"('IV Liquid', 'IV Antibiotics')",3,0.0026666418854180913
"('IV Liquid', 'IV Antibiotics')",4,0.0020359909133721714
"('IV Liquid', 'Release A')",1,0.01229586741258453
"('IV Liquid', 'Release A')",2,0.012042187789642937
"('IV Liquid', 'Release A')",3,0.009542504345508686
"('IV Liquid', 'Release A')",4,0.006966303053906436
"('Release C', 'ER Triage')",1,6.044917126841597
"('Release C', 'ER Triage')",2,5.4782181724577725
"('Release C', 'ER Triage')",3,4.0960126575352795
"('Release C', 'ER Triage')",4,2.886852021546431
"('Release C', 'CRP')",1,5.850571271520886
"('Release C', 'CRP')",2,5.367100879786471
"('Release C', 'CRP')",3,4.044021802448737
"('Release C', 'CRP')",4,2.8625234237370023
"('Release C', 'Release D')",1,7.110170080110374
"('Release C', 'Release D')",2,7.391912210059318
"('Release C', 'Release D')",3,6.203568293060236
"('Release C', 'Release D')",4,4.782977308047708
"('Release C', 'Admission IC')",1,6.11023989957908
"('Release C', 'Admission IC')",2,6.434218722620349
"('Release C', 'Admission IC')",3,5.580601496949972
"('Release C', 'Admission IC')",4,4.521063228719699
"('Release C', 'LacticAcid')",1,5.183671006646863
"('Release C', 'LacticAcid')",2,4.959893880420306
"('Release C', 'LacticAcid')",3,3.8392472921919016
"('Release C', 'LacticAcid')",4,2.7445069030518257
"('Release C', 'ER Registration')",1,6.044917126841597
"('Release C', 'ER Registration')",2,5.4782181724577725
"('Release C', 'ER Registration')",3,4.0960126575352795
"('Release C', 'ER Registration')",4,2.886852021546431
"('Release C', 'Release B')",1,6.049389008106553
"('Release C', 'Release B')",2,6.097677696460013
"('Release C', 'Release B')",3,4.9348341052152636
"('Release C', 'Release B')",4,3.6658064031773057
"('Release C', 'Admission NC')",1,1.9005501162037906
"('Release C', 'Admission NC')",2,1.8068001210470102
"('Release C', 'Admission NC')",3,1.409336122049596
"('Release C', 'Admission NC')",4,1.0246616273522022
"('Release C', 'IV Antibiotics')",1,5.800819592100916
"('Release C', 'IV Antibiotics')",2,5.745224333463727
"('Release C', 'IV Antibiotics')",3,4.590118245088649
"('Release C', 'IV Antibiotics')",4,3.3631549537333676
"('Release C', 'Release A')",1,6.04516007339648
"('Release C', 'Release A')",2,6.153703946082383
"('Release C', 'Release A')",3,5.060182085189905
"('Release C', 'Release A')",4,3.8340121503138915
"('ER Triage', 'CRP')",1,0.00029101285843376824
"('ER Triage', 'CRP')",2,0.00019824964321703368
"('ER Triage', 'CRP')",3,0.00011871477666354713
"('ER Triage', 'CRP')",4,7.305943437928935e-05
"('ER Triage', 'Release D')",1,7.05579881530241
"('ER Triage', 'Release D')",2,6.546416200698914
"('ER Triage', 'Release D')",3,5.017870275449564
"('ER Triage', 'Release D')",4,3.621960015839408
"('ER Triage', 'Admission IC')",1,0.3911326568514955
"('ER Triage', 'Admission IC')",2,0.3922400360238569
"('ER Triage', 'Admission IC')",3,0.3334548626049153
"('ER Triage', 'Admission IC')",4,0.2699245177504657
"('ER Triage', 'LacticAcid')",1,0.002911262354749583
"('ER Triage', 'LacticAcid')",2,0.002550927455243894
"('ER Triage', 'LacticAcid')",3,0.0018748007756416007
"('ER Triage', 'LacticAcid')",4,0.0013179755239431795
"('ER Triage', 'ER Registration')",1,0.0
"('ER Triage', 'ER Registration')",2,0.0
"('ER Triage', 'ER Registration')",3,0.0
"('ER Triage', 'ER Registration')",4,0.0
"('ER Triage', 'Release B')",1,0.4355025688714053
"('ER Triage', 'Release B')",2,0.3385039422151139
"('ER Triage', 'Release B')",3,0.21209260486895204
"('ER Triage', 'Release B')",4,0.12462168372510586
"('ER Triage', 'Admission NC')",1,0.003874249642615928
"('ER Triage', 'Admission NC')",2,0.0035413656059376667
"('ER Triage', 'Admission NC')",3,0.002747473472858918
"('ER Triage', 'Admission NC')",4,0.0020485161832593936
"('ER Triage', 'IV Antibiotics')",1,0.004994295295933105
"('ER Triage', 'IV Antibiotics')",2,0.004532023584035836
"('ER Triage', 'IV Antibiotics')",3,0.0034305611861824327
"('ER Triage', 'IV Antibiotics')",4,0.002466816541661265
"('ER Triage', 'Release A')",1,0.00870474446089213
"('ER Triage', 'Release A')",2,0.007888146850375664
"('ER Triage', 'Release A')",3,0.005932943947522738
"('ER Triage', 'Release A')",4,0.0042163435993731084
"('CRP', 'Release D')",1,6.844918025947613
"('CRP', 'Release D')",2,6.4256406492247065
"('CRP', 'Release D')",3,4.961053287111602
"('CRP', 'Release D')",4,3.595119635157717
"('CRP', 'Admission IC')",1,0.3810933472835067
"('CRP', 'Admission IC')",2,0.3866266172960508
"('CRP', 'Admission IC')",3,0.3304661927098884
"('CRP', 'Admission IC')",4,0.2682276218164703
"('CRP', 'LacticAcid')",1,0.002747017294971829
"('CRP', 'LacticAcid')",2,0.0024597282607641082
"('CRP', 'LacticAcid')",3,0.001830628340511015
"('CRP', 'LacticAcid')",4,0.0012950074252046989
"('CRP', 'ER Registration')",1,0.00029101285843376824
"('CRP', 'ER Registration')",2,0.0001982496432170338
"('CRP', 'ER Registration')",3,0.00011871477666354713
"('CRP', 'ER Registration')",4,7.305943437928933e-05
"('CRP', 'Release B')",1,0.3967818729033591
"('CRP', 'Release B')",2,0.3178721974980809
"('CRP', 'Release B')",3,0.2031387624300701
"('CRP', 'Release B')",4,0.12064992125643133
"('CRP', 'Admission NC')",1,0.0037475996994808425
"('CRP', 'Admission NC')",2,0.003495154907498371
"('CRP', 'Admission NC')",3,0.0027373549654569466
"('CRP', 'Admission NC')",4,0.0020470750525417945
"('CRP', 'IV Antibiotics')",1,0.0048149507303795695
"('CRP', 'IV Antibiotics')",2,0.004429094439763384
"('CRP', 'IV Antibiotics')",3,0.003379350131180135
"('CRP', 'IV Antibiotics')",4,0.002439725968476443
"('CRP', 'Release A')",1,0.008539902555484936
"('CRP', 'Release A')",2,0.007853285108353475
"('CRP', 'Release A')",3,0.005941899996507576
"('CRP', 'Release A')",4,0.004227456261520262
"('Release D', 'Admission IC')",1,7.093957071394493
"('Release D', 'Admission IC')",2,7.608978604985165
"('Release D', 'Admission IC')",3,6.715698409828717
"('Release D', 'Admission IC')",4,5.519320063364995
"('Release D', 'LacticAcid')",1,6.181964715657741
"('Release D', 'LacticAcid')",2,6.02109885544264
"('Release D', 'LacticAcid')",3,4.753311621256054
"('Release D', 'LacticAcid')",4,3.4691874722787377
"('Release D', 'ER Registration')",1,7.05579881530241
"('Release D', 'ER Registration')",2,6.546416200698912
"('Release D', 'ER Registration')",3,5.017870275449564
"('Release D', 'ER Registration')",4,3.6219600158394076
"('Release D', 'Release B')",1,7.05579881530241
"('Release D', 'Release B')",2,7.258136971399286
"('Release D', 'Release B')",3,6.005759755320012
"('Release D', 'Release B')",4,4.5645872680452095
"('Release D', 'Admission NC')",1,2.558623707176117
"('Release D', 'Admission NC')",2,2.5228338038566895
"('Release D', 'Admission NC')",3,2.039155110605892
"('Release D', 'Admission NC')",4,1.5322232576291723
"('Release D', 'IV Antibiotics')",1,6.357624989531649
"('Release D', 'IV Antibiotics')",2,6.314380992974857
"('Release D', 'IV Antibiotics')",3,5.079300456293493
"('Release D', 'IV Antibiotics')",4,3.7661291479961947
"('Release D', 'Release A')",1,7.05579881530241
"('Release D', 'Release A')",2,7.329999713690368
"('Release D', 'Release A')",3,6.163053463197441
"('Release D', 'Release A')",4,4.779211018683775
"('Admission IC', 'LacticAcid')",1,0.2754587977786812
"('Admission IC', 'LacticAcid')",2,0.2931680122851184
"('Admission IC', 'LacticAcid')",3,0.26185192026414694
"('Admission IC', 'LacticAcid')",4,0.22040836091486238
"('Admission IC', 'ER Registration')",1,0.3911326568514955
"('Admission IC', 'ER Registration')",2,0.3922400360238569
"('Admission IC', 'ER Registration')",3,0.3334548626049153
"('Admission IC', 'ER Registration')",4,0.2699245177504658
"('Admission IC', 'Release B')",1,0.6105400751582699
"('Admission IC', 'Release B')",2,0.6126260585015961
"('Admission IC', 'Release B')",3,0.507826432904611
"('Admission IC', 'Release B')",4,0.39682407504289174
"('Admission IC', 'Admission NC')",1,0.3092860985464362
"('Admission IC', 'Admission NC')",2,0.32669189410660154
"('Admission IC', 'Admission NC')",3,0.28958840230966243
"('Admission IC', 'Admission NC')",4,0.24215388739690094
"('Admission IC', 'IV Antibiotics')",1,0.3283761692815735
"('Admission IC', 'IV Antibiotics')",2,0.3541708196297119
"('Admission IC', 'IV Antibiotics')",3,0.31934460567576206
"('Admission IC', 'IV Antibiotics')",4,0.27011450784462343
"('Admission IC', 'Release A')",1,0.33695640227819823
"('Admission IC', 'Release A')",2,0.35453415623800816
"('Admission IC', 'Release A')",3,0.3065585277703702
"('Admission IC', 'Release A')",4,0.24624740934855796
"('LacticAcid', 'ER Registration')",1,0.002911262354749583
"('LacticAcid', 'ER Registration')",2,0.002550927455243894
"('LacticAcid', 'ER Registration')",3,0.0018748007756416007
"('LacticAcid', 'ER Registration')",4,0.0013179755239431795
"('LacticAcid', 'Release B')",1,0.34391631326641375
"('LacticAcid', 'Release B')",2,0.29881742190087396
"('LacticAcid', 'Release B')",3,0.2086283602586739
"('LacticAcid', 'Release B')",4,0.13509549204599075
"('LacticAcid', 'Admission NC')",1,0.004415486372910842
"('LacticAcid', 'Admission NC')",2,0.004319862583585792
"('LacticAcid', 'Admission NC')",3,0.003503149639181377
"('LacticAcid', 'Admission NC')",4,0.0026670674025455732
"('LacticAcid', 'IV Antibiotics')",1,0.0034735896610980682
"('LacticAcid', 'IV Antibiotics')",2,0.0033867648080490777
"('LacticAcid', 'IV Antibiotics')",3,0.002729918396646842
"('LacticAcid', 'IV Antibiotics')",4,0.0020628604236662845
"('LacticAcid', 'Release A')",1,0.008323503003855062
"('LacticAcid', 'Release A')",2,0.008060327955217179
"('LacticAcid', 'Release A')",3,0.0063505817357643775
"('LacticAcid', 'Release A')",4,0.004636660155085201
"('ER Registration', 'Release B')",1,0.4355025688714053
"('ER Registration', 'Release B')",2,0.3385039422151139
"('ER Registration', 'Release B')",3,0.21209260486895204
"('ER Registration', 'Release B')",4,0.12462168372510586
"('ER Registration', 'Admission NC')",1,0.003874249642615928
"('ER Registration', 'Admission NC')",2,0.0035413656059376667
"('ER Registration', 'Admission NC')",3,0.002747473472858919
"('ER Registration', 'Admission NC')",4,0.0020485161832593936
"('ER Registration', 'IV Antibiotics')",1,0.004994295295933105
"('ER Registration', 'IV Antibiotics')",2,0.004532023584035836
"('ER Registration', 'IV Antibiotics')",3,0.003430561186182434
"('ER Registration', 'IV Antibiotics')",4,0.002466816541661264
"('ER Registration', 'Release A')",1,0.00870474446089213
"('ER Registration', 'Release A')",2,0.007888146850375664
"('ER Registration', 'Release A')",3,0.0059329439475227395
"('ER Registration', 'Release A')",4,0.004216343599373109
"('Release B', 'Admission NC')",1,0.18757693827669303
